Timestamp,switching_state_bdc1,switching_state_bdc2,counter_value,device_temperature_c,operating_hours,signal_quality,sensing_distance_margin_pct,device_status_code,strokes_in_interval,last_cycle_time_seconds
2026-01-02 02:06:00,False,True,1501084,26.2,8006,255,100.0,0,1,21.8
2026-01-02 02:07:00,False,True,1501084,26.1,8006,255,100.0,0,0,0.0
2026-01-02 02:08:00,False,True,1501085,27.3,8006,255,100.0,0,1,21.79
2026-01-02 02:09:00,False,True,1501085,26.2,8006,255,100.0,0,0,0.0
2026-01-02 02:10:00,False,True,1501086,27.0,8006,255,100.0,0,1,22.08
2026-01-02 02:11:00,False,True,1501086,27.0,8006,255,100.0,0,0,0.0
2026-01-02 02:12:00,False,True,1501087,27.2,8006,255,100.0,0,1,21.88
2026-01-02 02:13:00,False,True,1501088,29.3,8006,255,100.0,0,1,21.66
2026-01-02 02:14:00,False,True,1501088,29.3,8006,255,100.0,0,0,0.0
2026-01-02 02:15:00,False,True,1501089,29.2,8006,255,100.0,0,1,21.4
2026-01-02 02:16:00,False,True,1501090,32.2,8006,255,100.0,0,1,21.47
2026-01-02 02:17:00,False,True,1501091,33.2,8006,255,100.0,0,1,21.46
2026-01-02 02:18:00,False,True,1501092,31.4,8006,255,100.0,0,1,21.37
2026-01-02 02:19:00,False,True,1501093,30.7,8006,255,100.0,0,1,21.14
2026-01-02 02:20:00,False,True,1501094,33.0,8006,255,100.0,0,1,20.9
2026-01-02 02:21:00,False,True,1501095,33.6,8006,255,100.0,0,1,20.8
2026-01-02 02:22:00,False,True,1501096,32.9,8006,255,100.0,0,1,21.05
2026-01-02 02:23:00,False,True,1501097,32.2,8006,255,100.0,0,1,21.1
2026-01-02 02:24:00,True,False,1501098,31.0,8006,255,100.0,0,1,21.37
2026-01-02 02:25:00,False,True,1501098,30.0,8006,255,100.0,0,0,0.0
2026-01-02 02:26:00,True,False,1501099,30.0,8006,255,100.0,0,1,21.38
2026-01-02 02:27:00,False,True,1501100,29.9,8006,255,100.0,0,1,21.75
2026-01-02 02:28:00,False,True,1501100,30.8,8006,255,100.0,0,0,0.0
2026-01-02 02:29:00,False,True,1501100,29.5,8006,255,100.0,0,0,0.0
2026-01-02 02:30:00,False,True,1501101,30.2,8006,255,100.0,0,1,21.61
2026-01-02 02:31:00,True,False,1501102,30.8,8006,255,100.0,0,1,21.78
2026-01-02 02:32:00,True,False,1501103,31.9,8006,255,100.0,0,1,21.95
2026-01-02 02:33:00,False,True,1501104,32.1,8006,255,100.0,0,1,22.08
2026-01-02 02:34:00,True,False,1501105,30.7,8006,255,100.0,0,1,21.98
2026-01-02 02:35:00,False,True,1501105,32.5,8006,255,100.0,0,0,0.0
2026-01-02 02:36:00,False,True,1501106,34.2,8006,255,100.0,0,1,21.41
2026-01-02 02:37:00,True,False,1501107,32.9,8006,255,100.0,0,1,21.37
2026-01-02 02:38:00,False,True,1501108,33.5,8006,255,100.0,0,1,21.59
2026-01-02 02:39:00,True,False,1501108,34.8,8006,255,100.0,0,0,0.0
2026-01-02 02:40:00,False,True,1501108,31.5,8006,255,100.0,0,0,0.0
2026-01-02 02:41:00,False,True,1501109,31.1,8006,255,100.0,0,1,22.07
2026-01-02 02:42:00,False,True,1501109,32.0,8006,255,100.0,0,0,0.0
2026-01-02 02:43:00,False,True,1501110,31.9,8006,255,100.0,0,1,22.23
2026-01-02 02:44:00,False,True,1501110,30.3,8006,255,100.0,0,0,0.0
2026-01-02 02:45:00,False,True,1501111,30.0,8006,255,100.0,0,1,22.3
2026-01-02 02:46:00,False,True,1501111,31.4,8006,255,100.0,0,0,0.0
2026-01-02 02:47:00,False,True,1501112,30.8,8006,255,100.0,0,1,22.35
2026-01-02 02:48:00,False,True,1501113,30.1,8006,255,100.0,0,1,22.16
2026-01-02 02:49:00,False,True,1501113,29.1,8006,255,100.0,0,0,0.0
2026-01-02 02:50:00,False,True,1501113,30.3,8006,255,100.0,0,0,0.0
2026-01-02 02:51:00,True,False,1501114,32.3,8006,255,100.0,0,1,21.95
2026-01-02 02:52:00,False,True,1501115,30.7,8006,255,100.0,0,1,22.2
2026-01-02 02:53:00,False,True,1501116,29.7,8006,255,100.0,0,1,21.96
2026-01-02 02:54:00,True,False,1501117,31.3,8006,255,100.0,0,1,21.85
2026-01-02 02:55:00,False,True,1501118,31.0,8006,255,100.0,0,1,21.66
2026-01-02 02:56:00,False,True,1501118,30.7,8006,255,100.0,0,0,0.0
2026-01-02 02:57:00,False,True,1501118,31.1,8006,255,100.0,0,0,0.0
2026-01-02 02:58:00,False,True,1501118,30.9,8006,255,100.0,0,0,0.0
2026-01-02 02:59:00,False,True,1501119,29.9,8006,255,100.0,0,1,21.91
2026-01-02 03:00:00,True,False,1501120,30.5,8006,255,100.0,0,1,21.88
2026-01-02 03:01:00,False,True,1501121,29.8,8006,255,100.0,0,1,21.79
2026-01-02 03:02:00,False,True,1501121,29.6,8006,255,100.0,0,0,0.0
2026-01-02 03:03:00,False,True,1501122,29.7,8006,255,100.0,0,1,21.55
2026-01-02 03:04:00,False,True,1501122,30.4,8006,255,100.0,0,0,0.0
2026-01-02 03:05:00,False,True,1501123,31.8,8006,255,100.0,0,1,21.15
2026-01-02 03:06:00,False,True,1501123,30.9,8006,255,100.0,0,0,0.0
2026-01-02 03:07:00,False,True,1501124,31.0,8006,255,100.0,0,1,21.45
2026-01-02 03:08:00,False,True,1501125,30.3,8006,255,100.0,0,1,20.92
2026-01-02 03:09:00,False,True,1501126,30.6,8006,255,100.0,0,1,21.14
2026-01-02 03:10:00,False,True,1501127,30.7,8006,255,100.0,0,1,21.39
2026-01-02 03:11:00,False,True,1501128,32.0,8006,255,100.0,0,1,21.37
2026-01-02 03:12:00,True,False,1501129,31.8,8006,255,100.0,0,1,21.72
2026-01-02 03:13:00,False,True,1501130,31.8,8006,255,100.0,0,1,21.88
2026-01-02 03:14:00,False,True,1501131,32.4,8006,255,100.0,0,1,21.9
2026-01-02 03:15:00,False,True,1501132,34.5,8006,255,100.0,0,1,21.97
2026-01-02 03:16:00,True,False,1501133,33.9,8006,255,100.0,0,1,21.81
2026-01-02 03:17:00,False,True,1501133,32.8,8006,255,100.0,0,0,0.0
2026-01-02 03:18:00,False,True,1501134,33.2,8006,255,100.0,0,1,21.43
2026-01-02 03:19:00,False,True,1501135,33.8,8006,255,100.0,0,1,21.77
2026-01-02 03:20:00,True,False,1501136,34.8,8006,255,100.0,0,1,21.37
2026-01-02 03:21:00,False,True,1501136,37.5,8006,255,100.0,0,0,0.0
2026-01-02 03:22:00,False,True,1501136,33.7,8006,255,100.0,0,0,0.0
2026-01-02 03:23:00,False,True,1501137,32.5,8006,255,100.0,0,1,21.45
2026-01-02 03:24:00,True,False,1501138,30.8,8006,255,100.0,0,1,21.33
2026-01-02 03:25:00,False,True,1501139,30.8,8006,255,100.0,0,1,21.01
2026-01-02 03:26:00,False,True,1501140,29.2,8006,255,100.0,0,1,21.28
2026-01-02 03:27:00,False,True,1501140,26.6,8006,255,100.0,0,0,0.0
2026-01-02 03:28:00,False,True,1501141,26.1,8006,255,100.0,0,1,21.45
2026-01-02 03:29:00,False,True,1501142,26.2,8006,255,100.0,0,1,21.44
2026-01-02 03:30:00,False,True,1501143,26.4,8006,255,100.0,0,1,21.74
2026-01-02 03:31:00,False,True,1501143,25.5,8006,255,100.0,0,0,0.0
2026-01-02 03:32:00,True,False,1501143,23.6,8006,255,100.0,0,0,0.0
2026-01-02 03:33:00,False,True,1501144,24.0,8006,255,100.0,0,1,21.98
2026-01-02 03:34:00,True,False,1501144,23.6,8006,255,100.0,0,0,0.0
2026-01-02 03:35:00,False,True,1501145,21.5,8006,255,100.0,0,1,21.86
2026-01-02 03:36:00,False,True,1501146,19.7,8006,255,100.0,0,1,21.65
2026-01-02 03:37:00,False,True,1501147,19.7,8006,255,100.0,0,1,22.08
2026-01-02 03:38:00,False,True,1501147,19.7,8006,108,42.4,1,0,0.0
2026-01-02 03:39:00,False,True,1501147,21.4,8006,234,91.8,0,0,0.0
2026-01-02 03:40:00,False,True,1501147,23.4,8006,154,60.4,1,0,0.0
2026-01-02 03:41:00,True,False,1501148,23.5,8006,255,100.0,0,1,21.97
2026-01-02 03:42:00,False,True,1501149,26.3,8006,255,100.0,0,1,21.9
2026-01-02 03:43:00,False,True,1501150,24.0,8006,255,100.0,0,1,22.03
2026-01-02 03:44:00,False,True,1501151,23.4,8006,255,100.0,0,1,22.37
2026-01-02 03:45:00,False,True,1501152,23.2,8006,255,100.0,0,1,21.84
2026-01-02 03:46:00,False,True,1501153,23.1,8006,255,100.0,0,1,21.59
2026-01-02 03:47:00,False,True,1501154,22.9,8006,255,100.0,0,1,21.54
2026-01-02 03:48:00,False,True,1501155,24.8,8006,255,100.0,0,1,21.74
2026-01-02 03:49:00,True,False,1501156,24.3,8006,255,100.0,0,1,22.2
2026-01-02 03:50:00,False,True,1501156,25.5,8006,255,100.0,0,0,0.0
2026-01-02 03:51:00,False,True,1501157,24.4,8006,255,100.0,0,1,22.13
2026-01-02 03:52:00,False,True,1501158,24.6,8006,255,100.0,0,1,21.93
2026-01-02 03:53:00,False,True,1501159,26.8,8006,255,100.0,0,1,21.61
2026-01-02 03:54:00,False,True,1501160,26.9,8006,255,100.0,0,1,21.84
2026-01-02 03:55:00,False,True,1501160,26.5,8006,255,100.0,0,0,0.0
2026-01-02 03:56:00,False,True,1501161,25.0,8006,255,100.0,0,1,21.95
2026-01-02 03:57:00,False,True,1501162,25.5,8006,255,100.0,0,1,22.08
2026-01-02 03:58:00,False,True,1501163,26.7,8006,255,100.0,0,1,22.21
2026-01-02 03:59:00,False,True,1501163,28.0,8006,255,100.0,0,0,0.0
2026-01-02 04:00:00,False,True,1501163,28.7,8007,255,100.0,0,0,0.0
2026-01-02 04:01:00,False,True,1501164,27.5,8007,255,100.0,0,1,21.93
2026-01-02 04:02:00,False,True,1501164,27.6,8007,255,100.0,0,0,0.0
2026-01-02 04:03:00,True,False,1501164,30.2,8007,255,100.0,0,0,0.0
2026-01-02 04:04:00,False,True,1501165,30.1,8007,255,100.0,0,1,21.97
2026-01-02 04:05:00,False,True,1501166,28.6,8007,255,100.0,0,1,21.78
2026-01-02 04:06:00,False,True,1501166,28.3,8007,255,100.0,0,0,0.0
2026-01-02 04:07:00,False,True,1501167,28.1,8007,255,100.0,0,1,21.7
2026-01-02 04:08:00,True,False,1501167,27.4,8007,255,100.0,0,0,0.0
2026-01-02 04:09:00,False,True,1501168,28.9,8007,255,100.0,0,1,21.4
2026-01-02 04:10:00,False,True,1501169,30.0,8007,255,100.0,0,1,21.5
2026-01-02 04:11:00,True,False,1501170,28.4,8007,255,100.0,0,1,21.35
2026-01-02 04:12:00,False,True,1501171,29.8,8007,255,100.0,0,1,21.43
2026-01-02 04:13:00,True,False,1501172,30.7,8007,255,100.0,0,1,21.4
2026-01-02 04:14:00,False,True,1501172,29.7,8007,255,100.0,0,0,0.0
2026-01-02 04:15:00,False,True,1501173,28.7,8007,255,100.0,0,1,21.93
2026-01-02 04:16:00,False,True,1501174,28.7,8007,255,100.0,0,1,22.07
2026-01-02 04:17:00,False,True,1501174,28.4,8007,255,100.0,0,0,0.0
2026-01-02 04:18:00,True,False,1501175,26.4,8007,255,100.0,0,1,22.42
2026-01-02 04:19:00,False,True,1501175,26.8,8007,255,100.0,0,0,0.0
2026-01-02 04:20:00,False,True,1501176,27.9,8007,255,100.0,0,1,22.54
2026-01-02 04:21:00,True,False,1501177,29.8,8007,255,100.0,0,1,22.67
2026-01-02 04:22:00,False,True,1501178,28.3,8007,255,100.0,0,1,22.47
2026-01-02 04:23:00,False,True,1501179,28.7,8007,255,100.0,0,1,22.17
2026-01-02 04:24:00,False,True,1501179,27.2,8007,255,100.0,0,0,0.0
2026-01-02 04:25:00,False,True,1501179,26.6,8007,255,100.0,0,0,0.0
2026-01-02 04:26:00,False,True,1501180,26.5,8007,255,100.0,0,1,21.79
2026-01-02 04:27:00,False,True,1501180,26.0,8007,255,100.0,0,0,0.0
2026-01-02 04:28:00,False,True,1501181,27.6,8007,255,100.0,0,1,21.99
2026-01-02 04:29:00,False,True,1501182,27.9,8007,255,100.0,0,1,21.91
2026-01-02 04:30:00,False,True,1501182,27.9,8007,255,100.0,0,0,0.0
2026-01-02 04:31:00,False,True,1501183,27.7,8007,255,100.0,0,1,21.8
2026-01-02 04:32:00,False,True,1501184,26.0,8007,255,100.0,0,1,21.57
2026-01-02 04:33:00,False,True,1501185,27.4,8007,255,100.0,0,1,21.78
2026-01-02 04:34:00,False,True,1501186,28.2,8007,255,100.0,0,1,21.81
2026-01-02 04:35:00,False,True,1501187,27.2,8007,255,100.0,0,1,21.64
2026-01-02 04:36:00,True,False,1501188,28.1,8007,255,100.0,0,1,21.66
2026-01-02 04:37:00,False,True,1501188,26.5,8007,255,100.0,0,0,0.0
2026-01-02 04:38:00,False,True,1501189,25.0,8007,255,100.0,0,1,21.88
2026-01-02 04:39:00,False,True,1501189,26.8,8007,255,100.0,0,0,0.0
2026-01-02 04:40:00,False,True,1501189,29.1,8007,255,100.0,0,0,0.0
2026-01-02 04:41:00,False,True,1501190,30.7,8007,255,100.0,0,1,21.87
2026-01-02 04:42:00,False,True,1501190,28.9,8007,255,100.0,0,0,0.0
2026-01-02 04:43:00,False,True,1501191,29.6,8007,255,100.0,0,1,21.27
2026-01-02 04:44:00,True,False,1501191,29.0,8007,255,100.0,0,0,0.0
2026-01-02 04:45:00,True,False,1501192,27.4,8007,255,100.0,0,1,21.22
2026-01-02 04:46:00,False,True,1501193,28.0,8007,255,100.0,0,1,21.42
2026-01-02 04:47:00,False,True,1501194,28.0,8007,255,100.0,0,1,21.52
2026-01-02 04:48:00,False,True,1501195,27.0,8007,255,100.0,0,1,21.35
2026-01-02 04:49:00,False,True,1501196,27.7,8007,255,100.0,0,1,21.52
2026-01-02 04:50:00,False,True,1501197,27.0,8007,255,100.0,0,1,21.48
2026-01-02 04:51:00,False,True,1501198,26.3,8007,255,100.0,0,1,21.67
2026-01-02 04:52:00,False,True,1501198,26.0,8007,255,100.0,0,0,0.0
2026-01-02 04:53:00,False,True,1501199,27.0,8007,255,100.0,0,1,21.76
2026-01-02 04:54:00,False,True,1501200,27.5,8007,255,100.0,0,1,21.71
2026-01-02 04:55:00,False,True,1501201,27.1,8007,255,100.0,0,1,21.49
2026-01-02 04:56:00,True,False,1501201,24.4,8007,255,100.0,0,0,0.0
2026-01-02 04:57:00,False,True,1501201,24.7,8007,255,100.0,0,0,0.0
2026-01-02 04:58:00,False,True,1501202,24.3,8007,255,100.0,0,1,21.59
2026-01-02 04:59:00,False,True,1501203,24.4,8007,255,100.0,0,1,21.41
2026-01-02 05:00:00,False,True,1501204,24.1,8007,255,100.0,0,1,21.23
2026-01-02 05:01:00,False,True,1501205,24.7,8007,255,100.0,0,1,21.4
2026-01-02 05:02:00,False,True,1501206,25.4,8007,255,100.0,0,1,21.46
2026-01-02 05:03:00,False,True,1501206,25.5,8007,255,100.0,0,0,0.0
2026-01-02 05:04:00,False,True,1501206,26.6,8007,255,100.0,0,0,0.0
2026-01-02 05:05:00,False,True,1501207,27.3,8007,255,100.0,0,1,21.92
2026-01-02 05:06:00,False,True,1501208,27.3,8007,255,100.0,0,1,21.97
2026-01-02 05:07:00,False,True,1501208,27.2,8007,255,100.0,0,0,0.0
2026-01-02 05:08:00,False,True,1501208,28.1,8007,255,100.0,0,0,0.0
2026-01-02 05:09:00,False,True,1501209,29.0,8007,255,100.0,0,1,21.64
2026-01-02 05:10:00,False,True,1501210,28.4,8007,255,100.0,0,1,21.61
2026-01-02 05:11:00,False,True,1501210,28.0,8007,255,100.0,0,0,0.0
2026-01-02 05:12:00,False,True,1501211,27.8,8007,255,100.0,0,1,21.97
2026-01-02 05:13:00,False,True,1501212,25.9,8007,255,100.0,0,1,21.68
2026-01-02 05:14:00,False,True,1501212,24.7,8007,255,100.0,0,0,0.0
2026-01-02 05:15:00,True,False,1501212,23.7,8007,255,100.0,0,0,0.0
2026-01-02 05:16:00,False,True,1501212,25.0,8007,255,100.0,0,0,0.0
2026-01-02 05:17:00,True,False,1501212,24.9,8007,255,100.0,0,0,0.0
2026-01-02 05:18:00,False,True,1501213,24.9,8007,255,100.0,0,1,21.97
2026-01-02 05:19:00,False,True,1501214,26.4,8007,255,100.0,0,1,21.81
2026-01-02 05:20:00,False,True,1501215,26.1,8007,255,100.0,0,1,21.63
2026-01-02 05:21:00,False,True,1501216,26.6,8007,255,100.0,0,1,21.92
2026-01-02 05:22:00,False,True,1501217,25.4,8007,255,100.0,0,1,21.83
2026-01-02 05:23:00,False,True,1501218,24.4,8007,255,100.0,0,1,21.65
2026-01-02 05:24:00,False,True,1501218,24.6,8007,255,100.0,0,0,0.0
2026-01-02 05:25:00,False,True,1501219,21.7,8007,255,100.0,0,1,21.99
2026-01-02 05:26:00,False,True,1501219,21.2,8007,255,100.0,0,0,0.0
2026-01-02 05:27:00,False,True,1501220,18.9,8007,255,100.0,0,1,21.53
2026-01-02 05:28:00,False,True,1501220,18.9,8007,255,100.0,0,0,0.0
2026-01-02 05:29:00,False,True,1501221,21.8,8007,255,100.0,0,1,21.91
2026-01-02 05:30:00,False,True,1501222,20.2,8007,255,100.0,0,1,22.23
2026-01-02 05:31:00,False,True,1501223,18.6,8007,255,100.0,0,1,22.39
2026-01-02 05:32:00,True,False,1501224,19.5,8007,255,100.0,0,1,22.45
2026-01-02 05:33:00,False,True,1501225,20.9,8007,255,100.0,0,1,22.05
2026-01-02 05:34:00,False,True,1501226,21.7,8007,255,100.0,0,1,21.94
2026-01-02 05:35:00,False,True,1501227,20.2,8007,255,100.0,0,1,21.98
2026-01-02 05:36:00,False,True,1501227,19.3,8007,190,74.5,0,0,0.0
2026-01-02 05:37:00,False,True,1501227,19.3,8007,180,70.6,1,0,0.0
2026-01-02 05:38:00,False,True,1501228,20.7,8007,255,100.0,0,1,21.83
2026-01-02 05:39:00,True,False,1501229,21.8,8007,255,100.0,0,1,21.94
2026-01-02 05:40:00,False,True,1501230,21.8,8007,255,100.0,0,1,21.75
2026-01-02 05:41:00,False,True,1501230,23.4,8007,255,100.0,0,0,0.0
2026-01-02 05:42:00,False,True,1501231,23.2,8007,255,100.0,0,1,21.97
2026-01-02 05:43:00,False,True,1501232,21.6,8007,255,100.0,0,1,22.19
2026-01-02 05:44:00,False,True,1501232,24.6,8007,255,100.0,0,0,0.0
2026-01-02 05:45:00,False,True,1501232,25.2,8007,255,100.0,0,0,0.0
2026-01-02 05:46:00,True,False,1501233,25.8,8007,255,100.0,0,1,22.21
2026-01-02 05:47:00,False,True,1501233,24.7,8007,255,100.0,0,0,0.0
2026-01-02 05:48:00,False,True,1501234,25.5,8007,255,100.0,0,1,22.64
2026-01-02 05:49:00,True,False,1501234,26.1,8007,255,100.0,0,0,0.0
2026-01-02 05:50:00,True,False,1501234,26.9,8007,255,100.0,0,0,0.0
2026-01-02 05:51:00,False,True,1501235,27.9,8007,255,100.0,0,1,22.59
2026-01-02 05:52:00,True,False,1501236,27.0,8007,255,100.0,0,1,22.45
2026-01-02 05:53:00,False,True,1501236,27.4,8007,255,100.0,0,0,0.0
2026-01-02 05:54:00,False,True,1501237,27.8,8007,255,100.0,0,1,22.18
2026-01-02 05:55:00,False,True,1501237,29.3,8007,255,100.0,0,0,0.0
2026-01-02 05:56:00,False,True,1501238,31.1,8007,255,100.0,0,1,22.53
2026-01-02 05:57:00,False,True,1501239,29.6,8007,255,100.0,0,1,22.67
2026-01-02 05:58:00,False,True,1501239,29.9,8007,255,100.0,0,0,0.0
2026-01-02 05:59:00,True,False,1501240,31.5,8007,255,100.0,0,1,22.64
2026-01-02 06:00:00,False,True,1501240,30.7,8007,255,100.0,0,0,0.0
2026-01-02 06:01:00,False,True,1501240,31.9,8007,255,100.0,0,0,0.0
2026-01-02 06:02:00,False,True,1501241,32.7,8007,255,100.0,0,1,23.19
2026-01-02 06:03:00,False,True,1501241,33.5,8007,255,100.0,0,0,0.0
2026-01-02 06:04:00,False,True,1501242,33.5,8007,255,100.0,0,1,22.61
2026-01-02 06:05:00,True,False,1501243,32.6,8007,255,100.0,0,1,22.78
2026-01-02 06:06:00,False,True,1501244,33.3,8007,255,100.0,0,1,22.26
2026-01-02 06:07:00,False,True,1501245,33.2,8007,255,100.0,0,1,22.53
2026-01-02 06:08:00,False,True,1501245,33.3,8007,255,100.0,0,0,0.0
2026-01-02 06:09:00,False,True,1501245,35.7,8007,255,100.0,0,0,0.0
2026-01-02 06:10:00,True,False,1501246,34.9,8007,255,100.0,0,1,22.71
2026-01-02 06:11:00,True,False,1501247,36.9,8007,255,100.0,0,1,22.61
2026-01-02 06:12:00,True,False,1501248,35.8,8007,255,100.0,0,1,22.29
2026-01-02 06:13:00,True,False,1501249,35.6,8007,255,100.0,0,1,22.42
2026-01-02 06:14:00,False,True,1501249,35.5,8007,255,100.0,0,0,0.0
2026-01-02 06:15:00,False,True,1501250,34.7,8007,255,100.0,0,1,22.25
2026-01-02 06:16:00,True,False,1501250,33.5,8007,200,78.4,0,0,0.0
2026-01-02 06:17:00,False,True,1501250,35.1,8007,178,69.8,1,0,0.0
2026-01-02 06:18:00,False,True,1501251,34.3,8007,255,100.0,0,1,21.96
2026-01-02 06:19:00,False,True,1501252,34.9,8007,255,100.0,0,1,21.92
2026-01-02 06:20:00,False,True,1501253,34.8,8007,255,100.0,0,1,21.85
2026-01-02 06:21:00,False,True,1501253,35.2,8007,255,100.0,0,0,0.0
2026-01-02 06:22:00,False,True,1501254,35.3,8007,255,100.0,0,1,21.88
2026-01-02 06:23:00,True,False,1501254,32.8,8007,255,100.0,0,0,0.0
2026-01-02 06:24:00,False,True,1501255,30.0,8007,255,100.0,0,1,22.03
2026-01-02 06:25:00,False,True,1501256,30.2,8007,255,100.0,0,1,22.05
2026-01-02 06:26:00,True,False,1501257,31.1,8007,255,100.0,0,1,21.71
2026-01-02 06:27:00,True,False,1501258,29.1,8007,255,100.0,0,1,21.49
2026-01-02 06:28:00,False,True,1501259,26.6,8007,255,100.0,0,1,21.43
2026-01-02 06:29:00,False,True,1501259,27.3,8007,255,100.0,0,0,0.0
2026-01-02 06:30:00,False,True,1501260,28.2,8007,255,100.0,0,1,21.61
2026-01-02 06:31:00,False,True,1501261,29.7,8007,255,100.0,0,1,21.76
2026-01-02 06:32:00,False,True,1501262,30.0,8007,255,100.0,0,1,22.04
2026-01-02 06:33:00,False,True,1501263,29.0,8007,255,100.0,0,1,22.1
2026-01-02 06:34:00,True,False,1501263,29.1,8007,255,100.0,0,0,0.0
2026-01-02 06:35:00,False,True,1501264,31.8,8007,255,100.0,0,1,22.19
2026-01-02 06:36:00,True,False,1501265,32.6,8007,255,100.0,0,1,22.31
2026-01-02 06:37:00,True,False,1501266,34.3,8007,255,100.0,0,1,22.44
2026-01-02 06:38:00,True,False,1501266,32.0,8007,255,100.0,0,0,0.0
2026-01-02 06:39:00,False,True,1501266,31.1,8007,255,100.0,0,0,0.0
2026-01-02 06:40:00,False,True,1501267,32.3,8007,255,100.0,0,1,22.45
2026-01-02 06:41:00,False,True,1501267,31.7,8007,255,100.0,0,0,0.0
2026-01-02 06:42:00,False,True,1501268,32.2,8007,255,100.0,0,1,22.63
2026-01-02 06:43:00,False,True,1501269,33.1,8007,255,100.0,0,1,22.36
2026-01-02 06:44:00,False,True,1501270,33.7,8007,255,100.0,0,1,22.17
2026-01-02 06:45:00,False,True,1501271,32.7,8007,255,100.0,0,1,22.16
2026-01-02 06:46:00,False,True,1501271,33.2,8007,255,100.0,0,0,0.0
2026-01-02 06:47:00,False,True,1501271,33.2,8007,255,100.0,0,0,0.0
2026-01-02 06:48:00,False,True,1501271,33.2,8007,255,100.0,0,0,0.0
2026-01-02 06:49:00,True,False,1501271,34.0,8007,255,100.0,0,0,0.0
2026-01-02 06:50:00,False,True,1501272,35.6,8007,255,100.0,0,1,21.9
2026-01-02 06:51:00,False,True,1501272,36.7,8007,255,100.0,0,0,0.0
2026-01-02 06:52:00,False,True,1501273,35.7,8007,255,100.0,0,1,21.51
2026-01-02 06:53:00,True,False,1501274,35.7,8007,255,100.0,0,1,21.39
2026-01-02 06:54:00,False,True,1501274,36.1,8007,255,100.0,0,0,0.0
2026-01-02 06:55:00,False,True,1501275,38.0,8007,255,100.0,0,1,21.69
2026-01-02 06:56:00,False,True,1501275,36.8,8007,255,100.0,0,0,0.0
2026-01-02 06:57:00,False,True,1501276,38.0,8007,255,100.0,0,1,22.2
2026-01-02 06:58:00,True,False,1501276,41.1,8007,255,100.0,0,0,0.0
2026-01-02 06:59:00,True,False,1501277,41.0,8007,255,100.0,0,1,22.13
2026-01-02 07:00:00,True,False,1501277,41.4,8007,255,100.0,0,0,0.0
2026-01-02 07:01:00,False,True,1501278,39.6,8007,255,100.0,0,1,22.31
2026-01-02 07:02:00,True,False,1501278,37.6,8007,255,100.0,0,0,0.0
2026-01-02 07:03:00,False,True,1501279,38.6,8007,255,100.0,0,1,22.36
2026-01-02 07:04:00,False,True,1501279,38.0,8007,255,100.0,0,0,0.0
2026-01-02 07:05:00,False,True,1501280,41.3,8007,255,100.0,0,1,22.37
2026-01-02 07:06:00,False,True,1501280,42.1,8007,255,100.0,0,0,0.0
2026-01-02 07:07:00,False,True,1501281,41.7,8007,255,100.0,0,1,22.39
2026-01-02 07:08:00,True,False,1501282,41.9,8007,255,100.0,0,1,22.31
2026-01-02 07:09:00,False,True,1501282,40.2,8007,255,100.0,0,0,0.0
2026-01-02 07:10:00,False,True,1501282,41.1,8007,255,100.0,0,0,0.0
2026-01-02 07:11:00,False,True,1501283,40.4,8007,255,100.0,0,1,22.69
2026-01-02 07:12:00,False,True,1501283,38.0,8007,255,100.0,0,0,0.0
2026-01-02 07:13:00,True,False,1501284,38.6,8007,255,100.0,0,1,22.47
2026-01-02 07:14:00,False,True,1501285,38.8,8007,255,100.0,0,1,22.27
2026-01-02 07:15:00,False,True,1501286,37.6,8007,255,100.0,0,1,22.43
2026-01-02 07:16:00,False,True,1501286,38.2,8007,255,100.0,0,0,0.0
2026-01-02 07:17:00,False,True,1501287,39.5,8007,255,100.0,0,1,22.26
2026-01-02 07:18:00,False,True,1501288,39.7,8007,255,100.0,0,1,21.88
2026-01-02 07:19:00,False,True,1501289,40.2,8007,255,100.0,0,1,21.88
2026-01-02 07:20:00,False,True,1501290,40.5,8007,255,100.0,0,1,22.25
2026-01-02 07:21:00,False,True,1501290,40.6,8007,255,100.0,0,0,0.0
2026-01-02 07:22:00,False,True,1501290,40.9,8007,255,100.0,0,0,0.0
2026-01-02 07:23:00,True,False,1501291,39.6,8007,255,100.0,0,1,21.86
2026-01-02 07:24:00,False,True,1501291,38.7,8007,255,100.0,0,0,0.0
2026-01-02 07:25:00,False,True,1501292,36.5,8007,255,100.0,0,1,22.61
2026-01-02 07:26:00,False,True,1501293,37.0,8007,255,100.0,0,1,22.49
2026-01-02 07:27:00,True,False,1501293,36.2,8007,255,100.0,0,0,0.0
2026-01-02 07:28:00,False,True,1501294,37.4,8007,255,100.0,0,1,22.15
2026-01-02 07:29:00,False,True,1501295,37.6,8007,255,100.0,0,1,21.97
2026-01-02 07:30:00,False,True,1501296,37.1,8007,255,100.0,0,1,21.98
2026-01-02 07:31:00,False,True,1501296,36.1,8007,255,100.0,0,0,0.0
2026-01-02 07:32:00,False,True,1501297,36.0,8007,255,100.0,0,1,22.27
2026-01-02 07:33:00,False,True,1501297,37.3,8007,255,100.0,0,0,0.0
2026-01-02 07:34:00,False,True,1501298,38.0,8007,255,100.0,0,1,21.93
2026-01-02 07:35:00,False,True,1501298,39.5,8007,255,100.0,0,0,0.0
2026-01-02 07:36:00,False,True,1501299,39.6,8007,255,100.0,0,1,21.76
